BELGRADE I-LOC -12.9972715188
1996-08-30 O -40.4230172193

Result O -13.5706928155
in O -33.1975264461
an O -61.4411929258
international O -101.137787072

basketball O -4.67536999532
tournament O -21.3790628615
on O -44.6939086678
Friday O -78.111583373
: O -119.707766576

Red I-ORG -11.716244559
Star I-ORG -35.0256584399
( O -64.8579915572
Yugoslavia I-LOC -108.420310459
) O -158.154419908
beat O -217.599780875
Dinamo I-ORG -294.084783427
( O -377.29673052
Russia I-LOC -471.86669462
) O -572.608449269
92-90 O -679.450529769
( O -792.420565108
halftime O -918.185920312

47-47 O -6.15671236481
) O -18.6219151562

SOCCER O -11.1112611969
- O -29.7261221858
ROMANIA O -56.1171094735
BEAT O -96.0233087061
LITHUANIA O -143.705634237
IN O -203.405672054
UNDER-21 O -270.402322968
MATCH O -351.416686166
. O -437.187842117

BUCHAREST I-LOC -13.5822340195
1996-08-30 O -41.5929422207

Romania I-LOC -11.1228024009
beat O -31.4559866995
Lithuania I-LOC -65.9940810432
2-1 O -113.534829692
( O -167.700127197
halftime O -234.660744566
1-1 O -314.580180532
) O -400.627571337
in O -492.55056737
their O -593.641609962
European I-MISC -706.948191472
under-21 I-MISC -827.100850615
soccer O -959.079459354
match O -1101.77152804
on O -1251.07474966
Friday O -1410.48080018
. O -1574.64364346

Scorers O -13.6320933602
: O -35.6232308046

Romania I-LOC -11.1228024009
- O -29.5643934038
Cosmin I-PER -54.2511332083
Contra I-PER -80.6184636435
( O -113.023452633
31st O -155.272757177
) O -203.65001656
, O -256.801219197
Mihai I-PER -316.519699483
Tararache I-PER -377.9187704
( O -445.355499872
75th O -522.636544898
) O -606.045544763

Lithuania I-LOC -13.8452684253
- O -35.0093254528
Danius I-PER -62.4185312817
Gleveckas I-PER -91.5083277414
( O -126.635782756
13rd O -171.607553324
) O -222.707278731

Attendance O -12.4552155981
: O -33.2694752805
200 O -67.364481654

SOCCER O -11.1112611969
- O -29.7261221858
ROTOR I-ORG -58.5028805087
FANS I-ORG -92.6253893219
LOCKED I-ORG -132.439468405
OUT O -186.929258575
AFTER O -255.736345815
VOLGOGRAD I-LOC -334.460845268
VIOLENCE I-LOC -420.188474961
. O -510.675690187

MOSCOW I-LOC -12.079733679
1996-08-30 O -38.5879415397

Rotor I-PER -4.49095331446
Volgograd I-PER -10.9850395878
must O -29.9915043621
play O -61.1327998326
their O -101.442141862
next O -152.572798963
home O -214.551243349
game O -287.884435007
behind O -373.012946529
closed O -470.284701218
doors O -571.678845373
after O -681.796081064
fans O -805.931029041
hurled O -934.188366483
bottles O -1066.56809339
and O -1205.10496286
stones O -1347.7642218
at O -1498.16506862
Dynamo I-ORG -1665.34252262
Moscow I-ORG -1843.15850886
players O -2033.27169456
during O -2235.08068895
a O -2442.94449963
1-0 O -2662.88742313
home O -2893.67813392
defeat O -3137.61208787
on O -3388.15719477
Saturday O -3649.32769652
that O -3918.5177903
ended O -4199.52919915
Rotor O -4487.8870741
's O -4783.30072937
brief O -5092.99513133
spell O -5406.81192276
as O -5728.9977693
league O -6062.76392281
leaders O -6408.37786361
. O -6758.74859715

The O -8.06157763058
head O -28.5140482115
of O -54.7486156958
the O -85.767875039
Russian I-MISC -128.214177406
league O -182.483969088
's O -243.827216851
disciplinary O -309.292854079
committee O -387.901734474
, O -471.284558123
Anatoly I-PER -561.234659422
Gorokhovsky I-PER -652.865351351
, O -749.179690249
said O -852.801040819
on O -963.033544328
Friday O -1083.36887674
that O -1211.72380116
Rotor O -1347.42519169
would O -1492.36293478
play O -1648.88098485
Lada I-PER -1811.96631257
Togliatti I-PER -1976.73223092
to O -2147.28686683
empty O -2322.51841592
stands O -2501.87235448
on O -2687.83744599
September O -2884.77585565
3 O -3089.4558532
. O -3298.8926435

The O -8.06157763058
club O -28.6969122686
, O -54.10619016
who O -88.340065708
put O -134.318635047
Manchester I-ORG -195.571311224
United I-ORG -265.784447734
out O -345.810348085
of O -432.033407341
last O -527.719590029
year O -632.81369065
's O -744.963571597
UEFA I-MISC -872.525388675
Cup I-MISC -1007.78808547
, O -1148.27681902
were O -1297.33333506
fined O -1461.67059779
$ O -1635.11068942
1,000 O -1821.90552832
. O -2013.45715997

Despite O -15.5706928155
the O -36.1066130769
defeat O -69.7857765058
, O -108.238883188
Rotor O -154.038455968
are O -209.006075306
well O -275.447086414
placed O -357.168844212
with O -446.779031279
11 O -547.085002537
games O -658.265728126
to O -775.325467557
play O -903.96551396
in O -1038.48116559
the O -1177.78150908
championship O -1329.12993851
. O -1485.23516069

Lying I-ORG -4.52991180101
three O -19.4550289222
points O -45.2998507475
behind O -82.9399924368
Alania O -127.926600224
and O -179.070350578
two O -239.369692491
behind O -311.464354269
Dynamo I-ORG -400.335623225
Moscow I-ORG -499.845424421
, O -604.524133266
the O -714.402595972
Volgograd O -831.627524775
side O -961.133200269
have O -1099.27288376
a O -1243.46738352
game O -1399.01663056
in O -1560.44148283
hand O -1735.29908488
over O -1919.67721268
the O -2108.84003234
leaders O -2309.85063928
and O -2517.01838878
two O -2733.34172985
over O -2959.18559666
the O -3189.81415533
Moscow I-LOC -3433.67195372
club O -3689.96680924
. O -3951.51505153

BOXING I-ORG -6.60403505539
- O -20.9747165411
PANAMA I-ORG -42.2729559724
'S I-ORG -76.1166182387
ROBERTO I-ORG -115.651850775
DURAN I-ORG -160.87865358
FIGHTS I-ORG -211.797026656
THE I-ORG -275.28471425
SANDS I-ORG -344.463972115
OF O -426.055906662
TIME I-LOC -516.727197574
. O -612.199116947

PANAMA I-LOC -7.42910426059
CITY I-LOC -26.9723478635
1996-08-30 O -60.9511340312

Panamanian I-ORG -4.52991180101
boxing O -13.6257952925
legend O -27.25913025
Roberto I-PER -57.2054171813
" O -95.1078530396
Hands I-PER -137.675523369
of O -187.467552981
Stone I-PER -241.924817064
" O -304.338230073
Duran I-LOC -371.910720289
climbs O -443.649435678
into O -526.165491775
the O -613.466239731
ring O -704.889377152
on O -802.923667514
Saturday O -911.583352738
in O -1026.11864319
another O -1152.58418309
age-defying O -1286.34633608
attempt O -1433.62370102
to O -1586.7800798
sustain O -1744.05884804
his O -1909.86882871
long O -2088.15220114
career O -2279.79032085
. O -2476.18523332

Duran I-ORG -4.52991180101
, O -14.2773490807
45 O -37.3986669577
, O -65.2939280881
takes O -107.332432386
on O -155.982089624
little-known O -211.928359958
Mexican I-MISC -283.54960083
Ariel I-PER -362.090981144
Cruz I-PER -441.791725626
, O -526.176117077
30 O -622.291442282
, O -723.180710741
in O -829.945584427
a O -942.765274394
super O -1059.70735383
middleweight O -1180.77182272
non-title O -1309.13290472
bout O -1441.61637617
in O -1579.97545286
Panama I-LOC -1727.04898641
City I-LOC -1885.61581495
. O -2048.94222903

The O -8.06157763058
fight O -29.9994750386
, O -56.7113157001
Duran O -90.7696224591
's O -131.883709544
first O -182.000558573
on O -238.728560543
home O -306.304349796
soil O -378.002528514
for O -456.846001139
10 O -545.670096731
years O -645.030777918
, O -749.165402359
is O -861.474341414
being O -984.959690499
billed O -1112.56742905
here O -1253.1339862
as O -1402.06959845
the O -1555.78990257
" O -1716.02409323
Return O -1883.60474999
of O -2056.96750366
the O -2235.11494918
Legend O -2420.6088608
" O -2612.61665897
and O -2810.7815997
Duran O -3016.29300653
still O -3233.01477073
talks O -3460.96417028
as O -3697.28262494
if O -3944.58904454
he O -4200.31326358
was O -4463.54344226
in O -4732.64922617
his O -5010.28622249
prime O -5300.39661059
. O -5595.26379144

" O -7.06686707754
I O -23.6548496828
want O -52.1730817321
a O -86.7461300615
fifth O -133.967656867
title O -194.036970956
. O -258.863077796

This O -12.7293905616
match O -36.3351009006
is O -68.115125853
to O -105.774164647
prepare O -147.555592906
me O -201.810412935
. O -260.822025715

I O -9.89356047088
feel O -33.5703313148
good O -69.0684172313
. O -109.3232959

I O -9.89356047088
'm O -32.9264751251
not O -64.4959753749
retiring O -100.18786509
, O -140.653698058
" O -187.633417574
Duran I-ORG -242.700911169
told O -308.333444633
Reuters I-ORG -383.789427639
. O -464.601193099

But O -10.879530911
those O -33.9275623509
close O -68.6475312394
to O -109.24651397
the O -154.630188559
boxer O -204.136252613
acknowledge O -257.764706132
that O -319.41275167
the O -385.845489067
man O -463.974010654
who O -550.927129898
has O -646.361390411
won O -752.049597555
championships O -871.43358889
in O -996.693185453
four O -1132.68509208
different O -1282.47231858
weight O -1447.05486493
classes O -1615.75980076
-- O -1793.59167793
lightweight O -1975.54594458
, O -2162.27415447
welterweight O -2353.12475384
, O -2548.74929645
junior O -2758.80658885
middleweight O -2972.98627071
and O -3193.32309515
middleweight O -3417.78230904
-- O -3651.3684643
is O -3893.12893416
drawing O -4139.01179349
close O -4396.56659027
to O -4660.00040089
the O -4928.21890337
end O -5207.83062727
of O -5493.22444808
his O -5787.1494813
career O -6094.4292618
. O -6406.46583505

" O -7.06686707754
Each I-PER -18.3194330391
time O -41.447011165
he O -73.5469124572
fights O -109.769203215
, O -150.765437225
he O -200.179470679
's O -256.649284459
on O -319.730251179
the O -387.595909759
last O -464.924691771
frontier O -546.375863249
of O -633.60913163
his O -729.373612435
career O -838.492840513
. O -952.368861342

If O -13.1556553163
he O -34.9096456627
loses O -60.7860254742
Saturday O -97.2878001484
, O -138.563518076
it O -188.330775119
could O -248.540835612
devalue O -312.87328557
his O -385.736947951
position O -471.502845401
as O -565.637797959
one O -669.353057491
of O -778.850413926
the O -893.132462221
world O -1018.37332911
's O -1150.66997633
great O -1295.98433583
boxers O -1445.4210848
, O -1599.63177702
" O -1760.35635579
Panamanian I-ORG -1929.16870863
Boxing I-ORG -2101.25268872
Association I-ORG -2283.64294891
President O -2477.26266397
Ramon I-PER -2677.12648099
Manzanares I-PER -2878.67088864
said O -3086.87748795
. O -3300.39540374

Duran I-ORG -4.52991180101
, O -14.2773490807
whose O -37.5189611914
97-12 O -66.3643051367
record O -107.11188415
spans O -151.981852628
three O -206.803444202
decades O -265.74742524
, O -329.465349532
hopes O -407.978593688
a O -492.546654124
win O -588.003143828
in O -689.335238761
the O -795.452025552
10-round O -908.86542544
bout O -1026.40121479
will O -1152.83923921
earn O -1283.3996531
him O -1424.76832591
a O -1572.19181499
rematch O -1723.73769354
against O -1885.00360383
Puerto I-PER -2052.83679177
Rico I-PER -2222.35057034
's O -2398.82983295
Hector I-PER -2579.97433003
" O -2769.07497604
Macho I-PER -2962.84085651
" O -3164.56288592
Camacho I-LOC -3371.44399253
. O -3583.1257276

Camacho I-ORG -4.52991180101
took O -20.8581531
a O -43.6562726799
controversial O -81.4721045452
points O -129.792579114
decision O -190.289463713
against O -260.50638005
the O -335.507988245
Panamanian I-PER -417.07687409
in O -505.963627543
Atlantic I-LOC -607.143150886
City I-LOC -719.815969216
in O -838.367185554
June O -968.591405941
in O -1104.69123156
a O -1246.84587345
title O -1401.84830263
fight O -1570.546516
. O -1744.00152212

SQUASH I-LOC -7.42910426059
- O -22.1769971233
HONG I-MISC -53.7736768271
KONG I-MISC -98.6258251002
OPEN I-MISC -152.871172785
QUARTER-FINAL I-MISC -213.800768665
RESULTS O -286.15577621
. O -363.285252261

HONG I-LOC -12.3598415982
KONG I-LOC -36.9333582121
1996-08-30 O -75.942417391

Quarter-final O -7.84959362683
results O -27.2925730678
in O -52.6111577369
the O -82.7144342649
Hong I-MISC -129.229646924
Kong I-MISC -188.415365652
Open I-MISC -255.544976391
on O -329.737833569
Friday O -414.051195401
( O -504.492512073
prefix O -607.892647341
number O -722.666638705
denotes O -850.458342354
seeding O -991.045365867
) O -1137.76034422
: O -1292.65383107
1 O -1454.68035089
- O -1624.02993491
Jansher I-PER -1799.94679659
Khan I-PER -1985.23102953
( O -2176.55292102
Pakistan I-LOC -2376.56554639
) O -2582.74996231
beat O -2798.64562974
Mark I-PER -3027.58123066
Cairns I-PER -3258.1974222
( O -3494.8512723
England I-LOC -3739.6510509
) O -3990.62262005
15-10 O -4256.23402639
15-6 O -4535.86314501
15-7 O -4830.50997591

Anthony I-PER -14.0142352171
Hill I-PER -38.9028085992
( O -69.8290405357
Australia I-LOC -108.833029471
) O -154.008808955
beat O -208.895839956
Dan I-PER -280.095822931
Jenson I-PER -352.976396537
( O -431.894628697
Australia I-LOC -518.890617856
) O -612.058397563
15-9 O -720.740483573
15-8 O -844.025244368
15-17 O -972.913736999
17-15 O -1107.40596146

4 O -8.97326096285
- O -25.4501217177
Peter I-PER -55.8707006367
Nicol I-PER -87.9718701864
( O -126.110698291
Scotland I-LOC -174.957333784
) O -229.975759825
beat O -294.705437385
7 O -369.020981442
- O -450.659589705
Chris I-PER -546.948184928
Walker I-PER -654.440652686
( O -767.970778997
England I-LOC -889.64683381
) O -1017.49467917
15-8 O -1160.44179334
15-13 O -1308.99263933
13-15 O -1463.14721717
15-9 O -1632.31950729

2 O -8.23084281265
- O -23.9652854173
Rodney I-PER -46.2670056717
Eyles I-PER -70.2493165569
( O -100.269285997
Australia I-LOC -138.367012435
) O -182.636529422
beat O -236.617297926
Derek I-PER -306.495980905
Ryan I-PER -378.055254515
( O -455.652186679
Ireland I-LOC -543.179318653
) O -636.878241176
15-6 O -745.091470001
15-9 O -868.322411112
11-15 O -997.157084057
15-10 O -1140.13500017
. O -1287.86970903

SOCCER O -11.1112611969
- O -29.7261221858
RESULTS O -59.3143013407
OF I-MISC -103.899379128
SOUTH I-MISC -161.739925484
KOREAN I-MISC -231.08914847
PRO-SOCCER I-MISC -307.12261965
GAMES O -397.403504194
. O -492.458857244

SEOUL I-LOC -12.7077649016
1996-08-30 O -39.8440039849

Results O -11.7462643801
of O -29.4551612506
South I-MISC -60.073493912
Korean I-MISC -101.040404547
pro-soccer O -149.756021778

games O -11.4277348617
played O -33.6386800964
on O -62.4607782712
Thursday O -100.730733123
. O -143.757480727

Pohang I-ORG -4.52991180101
3 O -17.2449937074
Ulsan I-ORG -34.813510305
2 O -60.6588788877
( O -93.0472643109
halftime O -138.230969598
1-0 O -195.493787715
) O -258.884560672

Puchon I-ORG -13.4817793053
2 O -35.0850031185
Chonbuk I-ORG -61.5416616228
1 O -95.7303427986
( O -136.462040815
halftime O -189.989058695
1-1 O -256.474895172
) O -329.088686488

Standings O -12.8702530974
after O -34.6441333182
games O -67.2927678706
played O -110.544077209
on O -160.406539488
Thursday O -219.716858443
( O -285.155132238
tabulate O -363.196080819
under O -451.526821231
- O -547.180625848

won O -10.806927162
, O -26.5683331644
drawn O -54.259988611
, O -86.7255873109
lost O -130.121435455
, O -178.291226852
goals O -238.230803022
for O -305.315673098
, O -377.174486428
goals O -460.80308453
against O -554.151714368
, O -652.27428746
points O -760.901503255
) O -875.65667389
: O -998.590353021

W O -13.6320933602
D O -41.877472092
L O -82.9706381078
G O -139.081516409
/ O -205.013709783
F O -286.226649847
G O -382.457302198
/ O -488.509269621
A O -604.534555209
P O -736.162515584

Puchon I-ORG -13.4817793053
3 O -35.1487287161
1 O -64.3637730966
0 O -101.297321744
6 O -147.411480411
1 O -200.658672048
10 O -263.886486651

Chonan I-ORG -13.4817793053
3 O -35.1487287161
0 O -64.9492443947
1 O -101.882793042
13 O -149.524198712
10 O -207.146227349
9 O -274.98722648

Pohang I-ORG -4.52991180101
2 O -17.1812681098
1 O -37.3807193884
1 O -64.7132036358
11 O -102.741472074
10 O -150.750363478
7 O -208.345121381

Suwan I-ORG -4.52991180101
1 O -16.6364387962
3 O -36.8996156724
0 O -64.8812968155
7 O -102.448844457
3 O -147.757979979
6 O -202.24772552

Ulsan I-ORG -4.52991180101
1 O -16.6364387962
0 O -36.8765320592
2 O -64.7944876048
8 O -103.038993531
9 O -151.502469951
3 O -207.707534251

Anyang I-ORG -13.4817793053
0 O -35.125645103
3 O -64.9261607816
1 O -101.859709429
6 O -147.973868096
9 O -204.306997258
3 O -268.381714299

Chonnam I-ORG -4.52991180101
0 O -17.2219100943
2 O -38.006832671
1 O -65.9247882166
4 O -102.263024195
5 O -147.589225115
2 O -200.593288318

Pusan I-ORG -4.52991180101
0 O -17.2219100943
2 O -38.006832671
1 O -65.9247882166
3 O -101.584331642
7 O -146.829741566
2 O -199.753013773

Chonbuk I-ORG -4.52991180101
0 O -17.2219100943
0 O -38.0474746555
3 O -66.6146270968
3 O -102.923367418
7 O -148.817974238
0 O -202.431085325

BASEBALL O -13.1112611969
- O -33.7261221858
RESULTS O -65.3143013407
OF I-MISC -111.899379128
S. I-MISC -170.154962983
KOREAN I-MISC -239.919223469
PROFESSIONAL I-MISC -316.754755271
GAMES O -407.837700437
. O -503.69511411

SEOUL I-LOC -12.7077649016
